gameId,playId,playDesc
59037,2418,"(11:04) (Punt formation) Direct snap to 38-C.Moore.  38-C.Moore right end pushed ob at MIN 32 for 42 yards (5-J.Reagor). PENALTY on DET-33-Jar.Williams, Taunting, 15 yards, enforced at MIN 32."
59037,2589,"(6:54) 32-D.Swift right end pushed ob at MIN 7 for 2 yards (99-D.Hunter). PENALTY on DET-71-L.Stenberg, Offensive Holding, 10 yards, enforced at MIN 9 - No Play."
59038,431,"(6:19) (Shotgun) 1-J.Hurts pass short right to 11-A.Brown to NYG 24 for 3 yards (28-C.Flott). PENALTY on NYG-37-F.Moreau, Illegal Use of Hands, 4 yards, enforced at NYG 27 - No Play."
59038,688,"(2:12) 6-J.Gillan punts 46 yards to PHI 17, Center-58-C.Kreiter. 18-B.Covey to PHI 29 for 12 yards (58-C.Kreiter; 85-C.Myarick). PENALTY on PHI-27-Z.McPhearson, Offensive Holding, 8 yards, enforced at PHI 17. Officially, a return for 0 yards."
59038,803,"(:46) (No Huddle, Shotgun) 1-J.Hurts pass incomplete short middle to 11-A.Brown. PENALTY on NYG-37-F.Moreau, Defensive Holding, 5 yards, enforced at PHI 24 - No Play."
59038,1243,"(8:32) (Punt formation) 6-J.Gillan to NYG 33 for -10 yards. FUMBLES, touched at NYG 33, recovered by NYG-52-C.Coughlin at NYG 33. PENALTY on NYG-6-J.Gillan, Illegal Kick/Kicking Loose Ball, 10 yards, enforced at NYG 43."
59038,1555,"(4:38) (No Huddle, Shotgun) 1-J.Hurts sacked at PHI 2 for -11 yards (51-A.Ojulari). Penalty on PHI-68-J.Mailata, Offensive Holding, declined."
59038,2800,"(1:38) (Shotgun) 8-D.Jones sacked at NYG 19 for -6 yards (55-B.Graham). Penalty on NYG, Illegal Formation, declined."
59038,2854,"(:35) (Shotgun) 8-D.Jones pass short right to 86-D.Slayton to NYG 38 for 7 yards (43-K.White; 57-T.Edwards). PENALTY on NYG-85-C.Myarick, Offensive Pass Interference, 10 yards, enforced at NYG 31 - No Play."
59038,3200,"(10:08) (Shotgun) PENALTY on NYG-73-E.Neal, False Start, 5 yards, enforced at PHI 18 - No Play."
59038,3837,"(:44) (Shotgun) 2-T.Taylor pass deep right to 80-R.James for 19 yards, TOUCHDOWN. PENALTY on PHI-22-M.Epps, Unnecessary Roughness, 1 yard, enforced between downs."
59039,642,"(3:30) (Shotgun) 8-K.Pickett pass incomplete short right to 30-J.Warren (96-B.Washington). Penalty on PIT-65-D.Moore, Offensive Holding, declined."
59039,872,"(:20) (No Huddle, Shotgun) 10-M.Trubisky pass incomplete short left to 14-G.Pickens. PENALTY on BLT-44-M.Humphrey, Defensive Pass Interference, 6 yards, enforced at BLT 7 - No Play."
59039,1298,"(7:47) (Shotgun) PENALTY on BLT-54-T.Bowser, Neutral Zone Infraction, 5 yards, enforced at BLT 32 - No Play."
59039,1342,"(6:45) (Shotgun) PENALTY on BLT-6-P.Queen, Neutral Zone Infraction, 5 yards, enforced at BLT 24 - No Play."
59039,1486,"(3:29) (Shotgun) 27-J.Dobbins up the middle to PIT 37 for 6 yards (29-L.Wallace, 90-T.Watt). PENALTY on PIT-57-M.Adams, Defensive Holding, 5 yards, enforced at PIT 37."
59039,2580,"(:30) 11-J.Stout punts 46 yards to PIT 42, Center-46-N.Moore. 82-S.Sims to PIT 48 for 6 yards (14-K.Hamilton). PENALTY on PIT-42-J.Pierre, Offensive Holding, 10 yards, enforced at PIT 42."
59039,2737,"(13:26) 30-J.Warren right end pushed ob at BLT 34 for 8 yards (36-C.Clark). PENALTY on BLT-24-M.Peters, Unnecessary Roughness, 15 yards, enforced at BLT 34."
59039,3190,"(3:17) (Shotgun) 10-M.Trubisky pass deep left to 18-D.Johnson to BLT 38 for 37 yards (44-M.Humphrey). PENALTY on BLT-92-J.Madubuike, Roughing the Passer, 15 yards, enforced at BLT 38."
59039,3271,"(2:39) (Shotgun) 10-M.Trubisky pass incomplete short left to 18-D.Johnson. Penalty on BLT-44-M.Humphrey, Defensive Pass Interference, offsetting, enforced at BLT 10 - No Play. Penalty on PIT-18-D.Johnson, Offensive Pass Interference, offsetting."
59040,106,"(14:03) (Shotgun) 17-R.Tannehill pass incomplete deep left to 15-N.Westbrook-Ikhine (32-T.Campbell). PENALTY on JAX-44-T.Walker, Defensive Offside, 5 yards, enforced at TEN 24 - No Play."
59040,187,"(12:55) 17-R.Tannehill pass short left to 81-A.Hooper to JAX 49 for 6 yards (44-T.Walker). PENALTY on JAX-31-D.Williams, Illegal Contact, 5 yards, enforced at TEN 45 - No Play."
59040,598,"(6:07) (Shotgun) 16-T.Lawrence pass short right to 17-E.Engram for 12 yards, TOUCHDOWN. Penalty on TEN-94-M.Edwards, Illegal Use of Hands, declined."
59040,1162,"(12:15) 1-T.Etienne left tackle to TEN 43 for -1 yards (53-D.Cole). PENALTY on JAX-84-C.Manhertz, Offensive Holding, 10 yards, enforced at TEN 42 - No Play."
59040,1268,"(10:01) 1-T.Etienne right end to TEN 9 for 1 yard (21-R.McCreary). PENALTY on JAX-17-E.Engram, Offensive Holding, 10 yards, enforced at TEN 10 - No Play."
59040,2151,"14-R.Bullock kicks 58 yards from TEN 35 to JAX 7. 39-J.Agnew for 93 yards, TOUCHDOWN NULLIFIED by Penalty. PENALTY on JAX-57-C.Johnson, Offensive Holding, 10 yards, enforced at JAX 38. Penalty on JAX-45-K.Chaisson, Taunting, declined."
59040,2286,"(13:07) (Shotgun) 16-T.Lawrence scrambles left end ran ob at TEN 32 for 8 yards (98-J.Simmons). PENALTY on JAX-68-B.Scherff, Offensive Holding, 10 yards, enforced at TEN 40 - No Play."
59040,2461,"(8:39) PENALTY on TEN-48-B.Dupree, Neutral Zone Infraction, 3 yards, enforced at TEN 6 - No Play."
59040,2517,"(7:58) (Shotgun) 16-T.Lawrence right end for 1 yard, TOUCHDOWN. Penalty on TEN-98-J.Simmons, Defensive Offside, declined."
59040,2550,"(Pass formation) PENALTY on JAX-75-J.Taylor, False Start, 5 yards, enforced at TEN 2 - No Play."
59040,2601,"(7:53) 22-D.Henry right guard to TEN 26 for 1 yard (95-R.Robertson-Harris). PENALTY on TEN-87-G.Swaim, Illegal Crackback, 12 yards, enforced at TEN 25 - No Play."
59040,2697,"(5:29) 4-R.Stonehouse punts 53 yards to JAX 42, Center-46-M.Cox. 39-J.Agnew ran ob at JAX 49 for 7 yards (4-R.Stonehouse). PENALTY on JAX-6-C.Claybrooks, Offensive Holding, 10 yards, enforced at JAX 47."
59040,2815,"(3:56) (Shotgun) 16-T.Lawrence pass incomplete deep left to 11-M.Jones. PENALTY on TEN-39-T.Mitchell, Defensive Pass Interference, 20 yards, enforced at TEN 40 - No Play."
59040,3009,"(1:46) 4-R.Stonehouse punts 51 yards to JAX 26, Center-46-M.Cox. 39-J.Agnew to JAX 35 for 9 yards (86-K.Rader). Penalty on JAX-54-T.Summers, Running Into the Kicker, declined."
59040,3074,"(1:00) (Shotgun) PENALTY on JAX-79-L.Fortner, False Start, 5 yards, enforced at TEN 43 - No Play."
59040,3392,"(10:45) (Shotgun) PENALTY on TEN-71-D.Daley, False Start, 5 yards, enforced at TEN 36 - No Play."
59040,3492,"(9:26) (No Huddle, Shotgun) 17-R.Tannehill pass short left to 15-N.Westbrook-Ikhine pushed ob at JAX 23 for 5 yards. PENALTY on TEN-2-R.Woods, Offensive Pass Interference, 10 yards, enforced at JAX 28 - No Play."
59044,163,"(12:44) (Shotgun) PENALTY on KC-57-O.Brown, False Start, 5 yards, enforced at DEN 23 - No Play."
59044,2343,"(14:57) (Shotgun) PENALTY on DEN-75-Q.Bailey, False Start, 5 yards, enforced at DEN 25 - No Play."
59044,2852,"(5:15) 17-C.Waitman punts 50 yards to KC 31, Center-46-J.Bobenmoyer. 84-Ju.Watson to KC 38 for 7 yards (49-A.Singleton). PENALTY on KC-29-C.Lammons, Offensive Holding, 10 yards, enforced at KC 38."
59044,3049,"(1:37) (Shotgun) PENALTY on DEN-56-B.Browning, Neutral Zone Infraction, 3 yards, enforced at DEN 5 - No Play."
59044,3281,"(14:19) (Shotgun) 3-R.Wilson pass incomplete deep left to 10-J.Jeudy. PENALTY on KC-21-T.McDuffie, Defensive Pass Interference, 40 yards, enforced at DEN 45 - No Play."
59044,3314,"(14:10) (Shotgun) 3-R.Wilson pass short middle to 28-L.Murray to KC 6 for 9 yards (50-W.Gay). PENALTY on DEN-52-N.Muti, Offensive Holding, 10 yards, enforced at KC 15 - No Play."
59044,3373,"(13:06) (No Huddle, Shotgun) 3-R.Wilson pass incomplete short right to 37-M.Mack [51-M.Danna]. PENALTY on DEN-73-C.Fleming, Offensive Holding, 10 yards, enforced at KC 29 - No Play."
59044,3492,"(11:41) PENALTY on DEN-87-E.Tomlinson, False Start, 5 yards, enforced at KC 2 - No Play."
59044,3943,"(4:34) (Shotgun) 4-B.Rypien pass deep right intended for 10-J.Jeudy INTERCEPTED by 38-L.Sneed (95-C.Jones) [95-C.Jones] at KC 24. 38-L.Sneed to KC 30 for 6 yards (76-C.Anderson). PENALTY on KC-55-F.Clark, Unnecessary Roughness, 15 yards, enforced at KC 30."
59044,3979,"(4:21) (Shotgun) 1-J.McKinnon left end to KC 15 for no gain (98-M.Purcell). PENALTY on DEN-42-N.Bonitto, Defensive Offside, 5 yards, enforced at KC 15 - No Play."
59042,62,"(14:53) 64-C.Mays reported in as eligible.  PENALTY on CAR-63-A.Corbett, False Start, 5 yards, enforced at CAR 28 - No Play."
59042,294,"(8:49) (Shotgun) PENALTY on CAR-82-T.Tremble, False Start, 5 yards, enforced at SEA 33 - No Play."
59042,560,"(5:29) (Shotgun) 7-G.Smith pass incomplete deep left to 87-N.Fant (21-J.Chinn). PENALTY on CAR-95-D.Brown, Defensive Offside, 5 yards, enforced at SEA 30 - No Play."
59042,1005,"4-E.Pineiro kicks 56 yards from CAR 35 to SEA 9. 38-G.Igwebuike to SEA 28 for 19 yards (57-D.Wilson). PENALTY on CAR-52-J.Iyiegbuniwe, Illegal Formation, 5 yards, enforced at SEA 28."
59042,1320,"(7:57) PENALTY on SEA-87-N.Fant, False Start, 5 yards, enforced at SEA 42 - No Play."
59042,1424,"(6:18) 14-S.Darnold scrambles right end pushed ob at SEA 36 for 3 yards (10-U.Nwosu). PENALTY on SEA-10-U.Nwosu, Unnecessary Roughness, 15 yards, enforced at SEA 36."
59042,1530,"(3:52) (Shotgun) PENALTY on CAR-2-D.Moore, False Start, 4 yards, enforced at SEA 11 - No Play."
59042,3544,"(3:19) 75-C.Erving reported in as eligible.  33-D.Foreman left end to SEA 36 for 3 yards (27-T.Woolen). PENALTY on SEA-27-T.Woolen, Face Mask, 15 yards, enforced at SEA 36."
59042,3578,"(3:12) 75-C.Erving reported in as eligible.  PENALTY on CAR-75-C.Erving, False Start, 5 yards, enforced at SEA 21 - No Play."
59042,3721,"(1:56) (Shotgun) 7-G.Smith pass deep right to 16-T.Lockett ran ob at SEA 48 for 23 yards. Penalty on CAR-53-B.Burns, Defensive Offside, declined."
59042,3857,"(:27) (No Huddle, Shotgun) 7-G.Smith pass short right to 11-M.Goodwin for 24 yards, TOUCHDOWN. Penalty on CAR-53-B.Burns, Defensive Offside, declined."
59043,63,"(14:56) 13-B.Purdy sacked at SF 25 for -8 yards (22-K.Neal). PENALTY on TB-22-K.Neal, Roughing the Passer, 15 yards, enforced at SF 33 - No Play."
59043,552,"(7:28) (Shotgun) 13-B.Purdy scrambles right end to TB 46 for 10 yards (22-K.Neal). PENALTY on SF-71-T.Williams, Offensive Holding, 10 yards, enforced at SF 44 - No Play."
59043,593,"(6:56) (Shotgun) 13-B.Purdy pass short right to 19-D.Samuel to SF 40 for 6 yards (45-D.White). Penalty on SF-15-J.Jennings, Offensive Holding, declined."
59043,700,"(5:43) (Shotgun) 12-T.Brady pass deep right to 13-M.Evans for 68 yards, TOUCHDOWN NULLIFIED by Penalty. PENALTY on TB-76-D.Smith, Offensive Holding, 10 yards, enforced at TB 32 - No Play."
59043,951,"(:42) 13-B.Purdy pass incomplete short right to 81-T.Kroft (22-K.Neal). PENALTY on TB-22-K.Neal, Defensive Pass Interference, 7 yards, enforced at TB 8 - No Play."
59043,1647,"(6:42) PENALTY on TB-56-R.Nunez-Roches, Neutral Zone Infraction, 5 yards, enforced at SF 34 - No Play."
59043,2138,"(:28) (Shotgun) 13-B.Purdy pass short middle intended for 3-R.McCloud INTERCEPTED by 98-A.Nelson at TB 31. 98-A.Nelson to TB 42 for 11 yards (23-C.McCaffrey; 65-A.Banks). PENALTY on TB-24-C.Davis, Defensive Holding, 5 yards, enforced at TB 37 - No Play."
59043,2826,"(9:04) PENALTY on SF-81-T.Kroft, False Start, 5 yards, enforced at SF 28 - No Play."
59043,3161,"(3:48) (Shotgun) PENALTY on TB-76-D.Smith, False Start, 5 yards, enforced at SF 24 - No Play."
59043,3636,"(12:16) (No Huddle, Shotgun) 12-T.Brady pass short left to 29-R.White to TB 41 for 9 yards (1-J.Ward). PENALTY on TB-14-C.Godwin, Offensive Holding, 10 yards, enforced at TB 32 - No Play."
59043,3913,"(8:48) (No Huddle, Shotgun) 12-T.Brady pass short right to 13-M.Evans to SF 30 for 3 yards (1-J.Ward). SF-38-D.Lenoir was injured during the play.  PENALTY on TB-13-M.Evans, Illegal Forward Pass, 5 yards, enforced at SF 30."
59041,242,"(12:47) (Shotgun) 10-J.Herbert pass incomplete short right to 88-T.McKitty (21-E.Rowe). PENALTY on MIA-28-K.Kohou, Defensive Holding, 5 yards, enforced at LAC 42 - No Play."
59041,672,"(3:15) (Shotgun) PENALTY on MIA-71-B.Shell, False Start, 5 yards, enforced at MIA 16 - No Play."
59041,1266,"(9:45) (Shotgun) 1-T.Tagovailoa pass incomplete short middle to 17-J.Waddle. PENALTY on LAC-26-A.Samuel, Defensive Pass Interference, 10 yards, enforced at MIA 25 - No Play."
59041,1434,"(7:28) (Shotgun) PENALTY on LAC-71-M.Feiler, False Start, 5 yards, enforced at LAC 30 - No Play."
59041,1476,"(6:30) 16-J.Scott punts 55 yards to MIA 24, Center-47-J.Harris, fair catch by 11-C.Wilson. PENALTY on MIA-27-K.Crossen, Offensive Holding, 10 yards, enforced at MIA 24."
59041,1527,"(5:52) (No Huddle, Shotgun) 1-T.Tagovailoa pass incomplete short right to 14-T.Sherfield. Penalty on MIA-68-R.Hunt, Ineligible Downfield Pass, declined."
59041,1649,"(4:21) (Shotgun) PENALTY on MIA-71-B.Shell, False Start, 5 yards, enforced at MIA 47 - No Play."
59041,2020,"(1:11) (Shotgun) 10-J.Herbert pass short right to 7-G.Everett to MIA 17 for -2 yards (21-E.Rowe) [2-B.Chubb]. Penalty on LAC-77-Z.Johnson, Ineligible Downfield Pass, declined."
59041,2336,"(14:54) 76-W.Clapp reported in as eligible.  PENALTY on LAC, Delay of Game, 5 yards, enforced at LAC 25 - No Play."
59041,2557,"(11:15) (Shotgun) 10-J.Herbert sacked at LAC 8 for -10 yards (15-J.Phillips). PENALTY on MIA-15-J.Phillips, Roughing the Passer, 15 yards, enforced at LAC 18 - No Play."
59041,2611,"(10:27) (Shotgun) 10-J.Herbert pass short right to 7-G.Everett to LAC 40 for 7 yards (94-C.Wilkins, 92-Z.Sieler). PENALTY on LAC-71-M.Feiler, Illegal Block Above the Waist, 10 yards, enforced at LAC 36."
59041,2962,"(4:26) (Shotgun) PENALTY on LAC-63-C.Linsley, False Start, 5 yards, enforced at MIA 8 - No Play."
59041,3368,"(12:13) (Shotgun) 1-T.Tagovailoa pass incomplete deep middle [49-D.Tranquill]. PENALTY on MIA-1-T.Tagovailoa, Intentional Grounding, 10 yards, enforced at LAC 43."
59041,3889,"(2:40) (Shotgun) 1-T.Tagovailoa pass incomplete deep right to 10-T.Hill. PENALTY on LAC-43-M.Davis, Illegal Contact, 5 yards, enforced at MIA 25 - No Play."
59045,371,"(9:22) (Shotgun) PENALTY on NE-77-T.Brown, False Start, 5 yards, enforced at ARZ 45 - No Play."
59045,428,"(9:18) 17-M.Palardy punts 42 yards to ARZ 8, Center-49-J.Cardona, fair catch by 83-G.Dortch. PENALTY on ARZ-35-C.Matthew, Offensive Holding, 4 yards, enforced at ARZ 8."
59045,543,"(6:36) (No Huddle, Shotgun) 12-C.McCoy pass short middle to 10-D.Hopkins to NE 47 for 15 yards (21-A.Phillips; 23-K.Dugger). PENALTY on ARZ-2-M.Brown, Illegal Shift, 5 yards, enforced at ARZ 38 - No Play."
59045,602,"(5:08) 14-A.Lee punts 53 yards to NE 6, Center-46-A.Brewer, downed by ARZ-51-T.Vallejo. PENALTY on NE-44-R.Webb, Offensive Holding, 3 yards, enforced at NE 6."
59045,1158,"(12:00) (Shotgun) 36-K.Harris right tackle to ARZ 28 for 9 yards (21-T.Mullen). PENALTY on ARZ-21-T.Mullen, Face Mask, 14 yards, enforced at ARZ 28."
59045,1279,"(11:03) (Shotgun) 12-C.McCoy pass incomplete deep right to 2-M.Brown [55-J.Uche]. PENALTY on NE-31-Jo.Jones, Defensive Pass Interference, 39 yards, enforced at ARZ 34 - No Play."
59045,1577,"(7:27) (Shotgun) PENALTY on NE, Delay of Game, 5 yards, enforced at NE 32 - No Play."
59045,1600,"(7:27) (Shotgun) 10-M.Jones pass short left to 38-R.Stevenson to NE 31 for 4 yards (3-B.Baker). Penalty on NE, Illegal Shift, declined."
59045,2327,"(12:57) (Shotgun) 10-M.Jones pass short left to 25-Ma.Jones to ARZ 49 for -3 yards (9-I.Simmons, 94-Z.Allen). PENALTY on NE-71-M.Onwenu, Illegal Block Above the Waist, 10 yards, enforced at ARZ 46 - No Play."
59045,2589,"(8:44) (Shotgun) PENALTY on ARZ-68-K.Beachum, False Start, 5 yards, enforced at NE 39 - No Play."
59045,2771,"(5:48) (No Huddle, Shotgun) 12-C.McCoy pass incomplete short middle to 6-J.Conner (50-R.McMillan). PENALTY on NE-31-Jo.Jones, Illegal Contact, 5 yards, enforced at ARZ 13 - No Play."
59045,2909,"(4:46) PENALTY on ARZ-75-M.Garcia, False Start, 5 yards, enforced at ARZ 40 - No Play."
59045,3022,"(1:43) (Shotgun) 12-C.McCoy sacked at NE 40 for -3 yards (55-J.Uche). Penalty on ARZ-79-J.Jones, Offensive Holding, declined."
59045,3255,"(14:13) (Shotgun) 35-P.Strong up the middle for 3 yards, TOUCHDOWN. Penalty on ARZ-25-Z.Collins, Defensive Offside, declined."
59045,3437,"(11:56) 10-M.Jones pass short right to 84-K.Bourne pushed ob at ARZ 42 for 6 yards (9-I.Simmons). PENALTY on NE-77-T.Brown, Ineligible Downfield Pass, 5 yards, enforced at ARZ 48 - No Play."
59045,3539,"(9:49) (Shotgun) 12-C.McCoy pass short right to 2-M.Brown to ARZ 35 for 15 yards (32-D.McCourty). PENALTY on ARZ, Illegal Shift, 5 yards, enforced at ARZ 20 - No Play."
59045,3619,"(8:07) (No Huddle, Shotgun) 12-C.McCoy pass incomplete short right to 2-M.Brown. PENALTY on NE-27-M.Bryant, Defensive Pass Interference, 8 yards, enforced at ARZ 28 - No Play."
59045,3720,"(7:22) (Shotgun) 12-C.McCoy scrambles left end to NE 48 for 9 yards (8-J.Bentley). NE-32-D.McCourty was injured during the play.  Penalty on NE-9-M.Judon, Defensive Offside, declined."
59045,3798,"(5:33) (Shotgun) 12-C.McCoy pass incomplete short right to 18-A.Green. PENALTY on ARZ-18-A.Green, Illegal Touch Pass, 0 yards, enforced at ARZ 49."
59045,4017,"(3:42) (Shotgun) 12-C.McCoy pass short right to 18-A.Green pushed ob at ARZ 49 for 14 yards (23-K.Dugger). PENALTY on ARZ-18-A.Green, Offensive Pass Interference, 10 yards, enforced at ARZ 35 - No Play."
59078,265,"(11:19) (Shotgun) 11-J.Dobbs left end ran ob at TEN 36 for 10 yards (27-J.Kearse). PENALTY on TEN-16-T.Burks, Offensive Holding, 10 yards, enforced at TEN 29."
59078,348,"(10:13) 4-R.Stonehouse punts 49 yards to DAL 22, Center-46-M.Cox. 9-K.Turpin pushed ob at DAL 35 for 13 yards (38-D.Harris). PENALTY on TEN-38-D.Harris, Illegal Motion, 5 yards, enforced at DAL 35."
59078,415,"(9:36) (Shotgun) 4-D.Prescott pass short left to 86-D.Schultz to DAL 49 for 9 yards (30-T.Avery, 50-J.Gibbens). PENALTY on TEN-93-T.Tart, Defensive Offside, 5 yards, enforced at DAL 40 - No Play."
59078,569,"(6:38) (Shotgun) 4-D.Prescott pass incomplete short right to 85-N.Brown. PENALTY on TEN-21-R.McCreary, Defensive Pass Interference, 14 yards, enforced at TEN 27 - No Play."
59078,1917,"(:55) (Shotgun) 4-D.Prescott sacked at DAL 23 for -2 yards (95-D.Walker). PENALTY on TEN-21-R.McCreary, Defensive Holding, 5 yards, enforced at DAL 25 - No Play."
59078,2241,"(13:34) 4-R.Stonehouse punts 55 yards to DAL 16, Center-46-M.Cox. 9-K.Turpin to DAL 27 for 11 yards (54-A.Smith). PENALTY on DAL-1-K.Joseph, Illegal Block Above the Waist, 10 yards, enforced at DAL 21."
59078,2364,"(11:30) (No Huddle, Shotgun) 4-D.Prescott pass incomplete short right to 85-N.Brown. PENALTY on TEN-21-R.McCreary, Defensive Pass Interference, 9 yards, enforced at DAL 31 - No Play."
59078,2463,"(9:43) (No Huddle) 21-E.Elliott right guard to TEN 47 for 1 yard (99-R.Weaver, 72-J.Peevy). PENALTY on DAL-63-T.Biadasz, Offensive Holding, 10 yards, enforced at TEN 48 - No Play."
59078,2538,"(9:02) (Shotgun) 4-D.Prescott pass incomplete deep left to 13-M.Gallup. PENALTY on TEN-30-T.Avery, Defensive Pass Interference, 51 yards, enforced at DAL 43 - No Play."
59078,2703,"(7:01) (No Huddle) 25-H.Haskins left tackle to DAL 34 for 12 yards (28-M.Hooker). Penalty on DAL-96-N.Gallimore, Defensive Offside, declined."
59078,3125,"(15:00) (Shotgun) 4-D.Prescott pass short left to 86-D.Schultz to TEN 41 for 6 yards (31-K.Byard; 28-J.Kalu). PENALTY on TEN-56-M.Rice, Roughing the Passer, 15 yards, enforced at TEN 41."
59078,3452,"(9:58) (Shotgun) PENALTY on TEN-71-D.Daley, False Start, 5 yards, enforced at DAL 40 - No Play."
59078,3765,"(5:10) (Shotgun) 4-D.Prescott pass incomplete short left to 85-N.Brown (30-T.Avery) [93-T.Tart]. Penalty on DAL-73-Ty.Smith, Offensive Holding, declined."
59078,3798,"(5:06) 5-B.Anger punts 42 yards to TEN 18, Center-45-M.Overton, fair catch by 2-R.Woods. PENALTY on DAL-1-K.Joseph, Fair Catch Interference, 15 yards, enforced at TEN 18."
59078,4010,"(3:54) (Shotgun) PENALTY on TEN-71-D.Daley, False Start, 5 yards, enforced at DAL 42 - No Play."
59079,308,"(9:09) (No Huddle) 6-J.Conner left end pushed ob at ATL 3 for 7 yards (24-A.Terrell). PENALTY on ARZ-79-J.Jones, Offensive Holding, 10 yards, enforced at ATL 10 - No Play."
59079,473,"(7:05) (Shotgun) PENALTY on ARZ-99-J.Watt, Neutral Zone Infraction, 5 yards, enforced at ATL 31 - No Play."
59079,501,"(6:47) (Shotgun) PENALTY on ARZ-95-L.Fotu, Encroachment, 5 yards, enforced at ATL 36 - No Play."
59079,635,"(3:12) (Shotgun) 25-T.Allgeier right end pushed ob at ARZ 3 for 37 yards (9-I.Simmons). PENALTY on ATL-63-C.Lindstrom, Offensive Holding, 10 yards, enforced at ARZ 38."
59079,1303,"(7:31) (Shotgun) 4-D.Ridder sacked at ATL 47 for 0 yards (41-M.Sanders). PENALTY on ATL-67-D.Dalman, Offensive Holding, 10 yards, enforced at ATL 47 - No Play."
59079,1833,"(:57) (No Huddle, Shotgun) 17-D.Blough pass deep right intended for 2-M.Brown INTERCEPTED by 24-A.Terrell at ATL 15. 24-A.Terrell ran ob at ATL 15 for no gain. PENALTY on ATL-47-A.Ebiketie, Defensive Offside, 5 yards, enforced at ARZ 46 - No Play."
59079,1870,"(:50) (No Huddle, Shotgun) PENALTY on ARZ-53-B.Price, False Start, 5 yards, enforced at ATL 49 - No Play. Snap Infraction"
59079,2404,"(10:00) (Shotgun) 17-D.Blough pass incomplete deep right to 2-M.Brown. PENALTY on ATL-37-D.Alford, Defensive Pass Interference, 40 yards, enforced at ARZ 40 - No Play."
59079,2655,"(7:03) 13-B.Pinion punts 40 yards to ARZ 19, Center-48-L.McCullough. 15-P.Cooper to ARZ 33 for 14 yards (44-T.Andersen; 40-K.Smith). PENALTY on ATL-28-M.Ford, Player Out of Bounds on Kick, 5 yards, enforced at ARZ 33."
59079,3173,"(13:21) (Shotgun) 4-D.Ridder pass short right to 5-D.London to ARZ 43 for 12 yards (47-E.Turner). Penalty on ARZ-47-E.Turner, Illegal Use of Hands, declined."
59079,3208,"(12:50) PENALTY on ARZ-44-M.Golden, Neutral Zone Infraction, 5 yards, enforced at ARZ 43 - No Play."
59079,3583,"(7:09) (No Huddle, Shotgun) 17-D.Blough pass incomplete short right. PENALTY on ARZ-76-W.Hernandez, Ineligible Downfield Pass, 5 yards, enforced at ATL 32 - No Play."
59079,3605,"(7:05) (Shotgun) 17-D.Blough scrambles left end to ATL 31 for 6 yards (54-R.Evans). PENALTY on ARZ-79-J.Jones, Offensive Holding, 10 yards, enforced at ATL 37 - No Play."
59079,3795,"(3:53) (No Huddle) PENALTY on ARZ-99-J.Watt, Neutral Zone Infraction, 5 yards, enforced at ARZ 46 - No Play."
59081,100,"(14:13) (Shotgun) 1-J.Fields scrambles left end to CHI 34 for 8 yards (93-J.Paschal). PENALTY on DET-39-J.Jacobs, Defensive Holding, 5 yards, enforced at CHI 34."
59081,393,"(8:46) 30-Ja.Williams left end to CHI 29 for 12 yards (36-D.Houston-Carson). PENALTY on DET-77-F.Ragnow, Offensive Holding, 10 yards, enforced at CHI 40."
59081,475,"(7:38) (Shotgun) 16-J.Goff pass incomplete deep middle to 4-D.Chark [91-D.Robinson]. PENALTY on CHI-6-K.Gordon, Defensive Pass Interference, 34 yards, enforced at CHI 35 - No Play."
59081,2164,"(10:44) 16-T.Gill punts 56 yards to DET 15, Center-48-P.Scales. 11-K.Raymond to DET 30 for 15 yards (45-J.Thomas, 48-P.Scales). PENALTY on DET-24-A.Oruwariye, Offensive Holding, 7 yards, enforced at DET 15."
59081,2859,"(12:26) (Shotgun) 16-J.Goff pass short left to 32-D.Swift pushed ob at CHI 33 for 12 yards (45-J.Thomas). PENALTY on DET-84-S.Zylstra, Offensive Holding, 10 yards, enforced at CHI 39."
59081,3168,"(6:57) (Shotgun) 1-J.Fields sacked at CHI 44 for -10 yards (93-J.Paschal). Penalty on CHI-70-B.Jones, Offensive Holding, declined. Penalty on CHI-71-R.Reiff, Offensive Holding, declined."
59081,3198,"(6:44) (Shotgun) 1-J.Fields pass short right to 85-C.Kmet to DET 47 for 9 yards (23-M.Hughes). DET-44-M.Rodriguez was injured during the play.  PENALTY on DET-31-K.Joseph, Defensive Holding, 5 yards, enforced at CHI 44 - No Play."
59081,3439,"(2:51) PENALTY on DET-45-J.Cabinda, False Start, 5 yards, enforced at CHI 11 - No Play."
59081,3522,"(2:40) (Shotgun) 1-J.Fields pass short left to 25-T.Ebner to CHI 28 for 3 yards (25-W.Harris, 55-D.Barnes). PENALTY on CHI-71-R.Reiff, Offensive Holding, 10 yards, enforced at CHI 25 - No Play."
59081,3581,"(2:05) (No Huddle, Shotgun) PENALTY on CHI-70-B.Jones, False Start, 5 yards, enforced at CHI 21 - No Play."
59082,540,"(6:14) (Shotgun) 16-T.Lawrence pass incomplete deep right to 7-Z.Jones. PENALTY on HST-45-O.Okoronkwo, Illegal Use of Hands, 5 yards, enforced at JAX 26 - No Play."
59082,744,"(3:07) (Shotgun) 10-D.Mills pass incomplete deep right to 13-B.Cooks. PENALTY on JAX-31-D.Williams, Defensive Pass Interference, 21 yards, enforced at HST 3 - No Play."
